id,Price
15747,19944
9282,3595
9540,4893
15357,15838
3845,7125
8146,4941
7184,5134
16023,3255
6464,29695
2270,11402
4637,6394
17642,8880
10969,9299
8960,19562
17888,10210
5871,30343
14184,3713
733,13441
18205,4317
12114,42347
14424,14613
12736,17326
7448,25456
601,18750
9300,11670
17849,21505
13946,9425
18081,10716
13923,11914
1615,35409
12866,18292
8205,4193
12696,11757
11025,22776
8923,5085
18968,11178
15723,23115
18058,17187
5988,19559
4949,9303
6882,10988
5874,11367
11028,22575
2600,13016
13383,10265
1180,8588
8838,8450
6507,12042
12517,13062
17131,29988
10492,6344
9063,11892
1734,12121
11892,4873
16727,7990
18065,45701
12724,16084
8668,5229
18760,4406
4033,27979
2506,19207
1363,12175
2278,5247
18909,23247
13631,54298
16550,14948
19230,2235
2098,18992
2882,2708
10347,34780
9301,10526
3731,8502
15603,13209
3784,24710
10621,3168
8712,10877
5370,9122
11947,4704
4820,6349
6372,9104
5155,10536
5080,14022
18072,17263
6256,7160
1742,12151
15309,4289
18914,7192
4721,6693
9839,13924
7264,1363
14295,9603
3452,9076
1797,15066
8214,28890
10305,15966
11185,26080
15367,75602
3277,10649
16177,10823
11944,2198
2357,20993
1728,12379
12959,11882
11343,21720
8229,10080
8465,6438
18123,12292
8486,6517
16482,17581
15913,26710
6263,15287
8780,23458
11731,15758
7373,3996
1098,6316
12542,12703
7843,3894
4647,5589
2620,7501
9438,14035
5815,9439
210,25869
1210,4305
4973,14428
14511,14828
14301,6222
1033,19398
18231,73537
3819,25883
434,24874
8447,8563
252,11795
4788,10868
13459,14124
18539,5053
7068,14767
10376,13272
12976,63023
14639,10277
15394,6885
3631,10140
14897,8400
4619,17619
7322,9204
10399,13726
13106,10332
17513,24491
18165,15689
12773,9415
11600,13455
5223,6632
5855,18672
1763,25948
7459,12782
3006,56585
9265,14348
1094,8984
18475,9930
15949,8911
1784,16034
5558,7362
15197,18584
10618,5309
3217,13839
3508,5216
12285,13434
17653,11719
8210,20735
4386,7337
9826,18714
10126,13590
8892,11220
6984,4276
10055,9202
18865,4584
974,27085
13478,26545
15085,9532
12332,23277
14275,20565
2317,3483
3838,7160
13724,27490
3068,13187
5838,10344
4655,21350
15440,8734
11930,22526
6404,11698
7976,6738
3183,15030
16388,7934
6510,28480
5883,12092
5774,30539
14004,10431
10132,18317
6284,13804
15937,11896
5124,3408
17782,22066
9584,11708
17836,11606
2846,22216
335,4354
3119,13294
12714,5508
15473,23412
15483,11823
10136,16053
14803,11351
18295,5654
9812,41310
17079,29368
17270,21655
7306,22311
9655,10236
9147,9582
11696,57277
4883,27655
9125,5221
10004,2318
11123,4929
13424,8416
8456,4983
556,11631
2051,-1998
14936,7320
9877,27360
11379,9735
12727,9714
18615,20195
14099,21785
17508,38606
3752,12349
721,7934
16251,25006
3091,5540
1618,14270
14371,4224
12532,7430
7136,7355
18510,7100
11774,12771
11045,12329
10644,4727
9158,24141
13486,10650
18104,16121
10822,6258
10110,10890
6221,29388
15135,3965
17857,10468
7966,25405
1167,27167
11550,11687
1996,19121
14000,19825
3288,4160
3954,5244
9202,13662
10927,10019
7516,17550
9756,6199
259,10655
8941,6044
5584,12615
6150,12413
17493,13988
2002,3034
4331,10432
5219,3476
4132,38706
12273,8762
142,2812
11546,8572
12346,3343
12443,21653
13659,6988
5698,2070
11866,5127
10557,5919
12110,6306
522,5962
1692,4831
18285,44542
4070,6640
16559,9875
378,2993
5369,11363
166,7590
12916,8788
8720,11536
1421,12825
6861,13183
6832,7672
14231,11007
4843,8023
384,27333
7635,9793
10689,39747
7881,3261
12134,34488
3940,40067
8225,3408
11766,21711
14870,32538
2169,14048
2251,13596
10671,3741
10578,29227
9730,29791
14552,1383
8717,11920
8796,6592
9378,24481
13466,1967
8708,9900
17367,17232
17077,6377
19032,22933
6672,26236
2188,17619
10276,22526
2661,3881
17112,29850
14268,19532
274,30558
17757,16189
10682,5680
16136,3034
10555,13813
11540,10395
298,5356
5205,6367
8871,33803
9829,41339
1380,19469
699,34342
12312,22975
5708,15516
154,16772
17160,5103
258,3415
12944,10403
7179,3512
1485,11041
9097,7346
684,12262
5327,5006
150,12168
12062,26324
17753,4082
11788,4732
6623,9091
19013,11845
2784,4778
4206,5178
3053,12650
19221,26446
4190,13710
13570,14370
2852,15002
13581,22443
18847,11868
1495,14917
16006,20593
9807,2604
7287,17472
6203,8229
15654,30193
16186,24111
16170,5447
10652,30193
3844,7912
1917,5982
6881,12990
13920,15988
17609,19101
1997,4536
17853,5195
16345,12443
4839,4089
15050,15900
588,12829
17130,14416
10166,9058
8561,4197
9608,16229
5892,22762
17328,6071
416,23491
8672,11034
2381,8296
1612,9737
6829,32218
12827,15871
7917,25400
3319,44283
11498,19942
367,6985
3692,12689
17488,9470
18634,14451
8339,26426
10195,14094
6613,10982
9693,4003
13545,5158
13940,10265
10592,10023
15825,27402
383,15233
1723,7745
14397,4675
9293,47218
2089,15021
3693,12715
3010,11625
11124,1696
10791,10462
10345,52713
5920,47178
8814,4957
14778,9416
13723,29178
10168,3882
8320,44230
13050,7373
17846,15660
4169,14272
1271,12899
12018,16139
2327,17917
10867,16668
2494,14255
18521,6951
1181,31745
5967,17328
4467,26247
11669,7321
15262,34745
18311,3414
9255,1842
4967,10645
9770,15184
8987,27555
16525,28313
4185,5426
5740,7361
2557,2725
1524,21164
9720,8457
16357,29161
17897,12420
7774,3488
14606,11058
7948,3767
3,7565
2632,9874
6605,16349
18288,11513
8176,29754
5949,23620
3925,7250
12515,10587
9946,10849
10801,3255
18691,1071
8974,10374
8248,11824
10749,7859
6751,5219
6719,8326
18813,21960
11302,16196
7619,6805
16985,18561
8498,32900
15828,13552
18195,4270
4582,15418
11599,18368
15191,11302
17047,6476
2740,5787
12618,25486
13536,13968
15719,17933
19039,11557
7110,6243
11112,11232
16988,7084
4233,10897
17732,17056
16318,2847
15678,31682
17980,10850
13399,20767
14089,5633
464,10139
11312,8264
18121,16440
10631,8393
9080,16934
14818,14567
16223,14072
15553,13547
12064,8984
4018,10256
12946,20160
16578,7287
7217,16887
13854,17246
162,19815
18883,9694
1950,10616
8828,6913
11746,2880
9131,12397
12689,8524
4556,5057
16604,16963
2672,7701
14418,9489
16421,4439
17665,1074
6554,5705
18661,9048
6825,27735
11266,13722
