id,Price
9540,4762
15357,16014
3845,6210
8146,4064
7184,7267
16023,1943
6464,29230
2270,11233
4637,7161
17642,10945
10969,8425
8960,18048
17888,10151
5871,31393
14184,2743
733,12102
18205,5051
12114,49457
14424,12525
12736,17175
7448,24888
601,14935
9300,12512
17849,24813
13946,10008
18081,11317
13923,14049
1615,37111
12866,19251
8205,4614
12696,6939
11025,21396
8923,3322
18968,11357
15723,21390
18058,20880
5988,18175
4949,8036
6882,9339
5874,12312
11028,21695
2600,7641
13383,7463
1180,5786
8838,7450
6507,12204
12517,10345
17131,31581
10492,8004
9063,11018
1734,17932
11892,1973
16727,9186
18065,42694
12724,14584
8668,7999
18760,5512
4033,30715
2506,17654
1363,8171
2278,4588
18909,22119
13631,53901
16550,15368
19230,1798
2098,18003
2882,2828
10347,34841
9301,8614
3731,8861
15603,13770
3784,23913
10621,1778
8712,9990
5370,11559
11947,9461
4820,4582
6372,7056
5155,9125
5080,14907
18072,16219
6256,6472
1742,12249
15309,4346
18914,7310
4721,3318
9839,13370
7264,1585
14295,6157
3452,13105
1797,15036
8214,45067
10305,17088
11185,29630
15367,72857
3277,8941
16177,11077
11944,749
2357,22276
1728,9626
12959,8646
11343,21889
8229,10174
8465,8568
18123,10858
8486,6923
16482,24825
15913,27207
6263,17299
8780,19984
11731,15075
7373,3120
1098,7449
12542,12887
7843,3892
4647,4700
2620,9116
9438,12953
5815,10038
210,26104
1210,4114
4973,13519
14511,14119
14301,7153
1033,7636
18231,77350
3819,36020
434,24112
8447,8743
252,11691
4788,12475
13459,15089
18539,6307
7068,16531
10376,12193
12976,66071
14639,10559
15394,6456
3631,9647
14897,8604
4619,19216
7322,10972
10399,11898
13106,7321
17513,24010
18165,14230
12773,8861
11600,13616
5223,6653
5855,17009
1763,27162
7459,12754
3006,62600
9265,15693
1094,6965
18475,9907
15949,9700
1784,14356
5558,7392
15197,18744
10618,5007
3217,12124
3508,7594
12285,13923
17653,9402
8210,19927
4386,7091
9826,19868
10126,12292
8892,13498
6984,4820
10055,10787
18865,3995
974,27445
13478,27910
15085,9374
12332,21316
14275,20054
2317,2383
3838,7351
13724,30311
3068,8506
5838,11254
4655,23637
15440,5924
11930,22366
6404,8664
7976,7645
3183,15846
16388,8007
6510,28238
5883,12304
5774,28809
14004,13644
10132,9920
6284,11496
15937,11566
5124,1647
17782,25341
9584,13994
17836,12596
2846,22067
335,2412
3119,12761
12714,5359
15473,21397
15483,11395
10136,15789
14803,8258
18295,5200
9812,43673
17079,29789
17270,22326
7306,22696
9655,8779
9147,9006
11696,74927
4883,22254
9125,6088
10004,4959
11123,5454
13424,8901
8456,4206
556,11268
2051,1166
14936,6491
9877,29807
11379,9759
12727,10019
18615,20147
14099,19953
17508,38647
3752,13246
721,6006
16251,25877
3091,5704
1618,9842
14371,7405
12532,7514
7136,7288
18510,6243
11774,12949
11045,9286
10644,5706
9158,26832
13486,10682
18104,20847
10822,5929
10110,11586
6221,30488
15135,3297
17857,11228
7966,26762
1167,27906
11550,11809
1996,21708
14000,19674
3288,3431
3954,5401
9202,16023
10927,9161
7516,18420
9756,8047
259,11773
8941,6804
5584,14208
6150,12552
17493,11247
2002,2551
4331,7806
5219,1709
4132,36988
12273,10508
142,6067
11546,4793
12346,3258
12443,24764
13659,6778
5698,4426
11866,5413
10557,5968
12110,4847
522,7142
1692,7664
18285,46781
4070,8176
16559,8550
378,2790
5369,8211
166,9325
12916,4950
8720,8546
1421,11642
6861,11642
6832,6262
14231,11898
4843,6590
384,22931
7635,8336
10689,39296
7881,4259
12134,35956
3940,44509
8225,1647
11766,21745
14870,32160
2169,13224
2251,15998
10671,4631
10578,30712
9730,30520
14552,1932
8717,11184
8796,6082
9378,22290
13466,2040
8708,8519
17367,16179
17077,8654
19032,22540
6672,26277
2188,14904
10276,20894
2661,1421
17112,27012
14268,30484
274,41489
17757,12306
10682,6345
16136,2551
10555,9600
11540,9963
298,6214
5205,5705
8871,36130
9829,42529
1380,20593
699,30273
12312,22767
5708,12287
154,15362
17160,5546
258,6099
12944,11326
7179,3040
1485,12274
9097,7737
684,10194
5327,5415
150,8864
12062,26752
17753,3760
11788,2859
6623,8309
19013,11625
2784,4728
4206,5704
3053,12331
19221,24456
4190,10864
13570,13863
2852,13430
13581,20524
18847,16469
1495,15141
16006,15327
9807,1101
7287,20736
6203,5290
15654,36583
16186,22111
16170,4943
10652,36583
3844,7948
1917,8587
6881,13331
13920,18218
17609,16948
1997,4318
17853,4070
16345,12791
4839,4806
15050,15757
588,10148
17130,11184
10166,6162
8561,4783
9608,15035
5892,21850
17328,6043
416,31115
8672,12378
2381,7936
1612,13251
6829,36026
12827,15955
7917,22691
3319,51532
11498,18256
367,9417
3692,12710
17488,12978
18634,13298
8339,30488
10195,12670
6613,10568
9693,1689
13545,2256
13940,7463
10592,10501
15825,27976
383,13098
1723,7524
14397,4618
9293,51892
2089,13623
3693,11050
3010,11409
11124,1454
10791,10566
10345,52498
5920,54204
8814,4698
14778,10008
13723,33702
10168,1425
8320,51557
13050,4550
17846,14887
4169,13648
1271,13260
12018,16405
2327,18420
10867,15356
2494,12317
18521,6355
1181,32734
5967,17668
4467,25618
11669,8201
15262,33230
18311,2735
9255,3691
4967,11732
9770,12932
8987,30115
16525,24735
4185,2781
5740,7652
2557,2871
1524,20830
9720,6767
16357,32092
17897,12961
7774,4008
14606,10375
7948,2658
3,6812
2632,10055
6605,11454
18288,10962
8176,30630
5949,24555
3925,7916
12515,11339
9946,10351
10801,1943
18691,2118
8974,11144
8248,11943
10749,8637
6751,5545
6719,8734
18813,23961
11302,16009
7619,6463
16985,18542
8498,34647
15828,15223
18195,6249
4582,14562
11599,18124
15191,12308
17047,5205
2740,4413
12618,25003
13536,8670
15719,17587
19039,14738
7110,5589
11112,12425
16988,3010
4233,14434
17732,17160
16318,3632
15678,30602
17980,13108
13399,20082
14089,6336
464,9713
11312,7815
18121,16157
10631,6777
9080,15394
14818,14787
16223,11040
15553,15740
12064,8304
4018,9533
12946,27939
16578,8097
7217,17879
13854,17136
162,22328
18883,10913
1950,12215
8828,5502
11746,2258
9131,8907
12689,9579
4556,5505
16604,18528
2672,7821
14418,9851
16421,3350
17665,1180
6554,4350
18661,7906
6825,23849
11266,11605
